timestamp,config_name,train_loss,train_acc,val_loss,val_acc,epochs,val_accuracy,val_precision,val_recall,val_f1,val_balanced_accuracy,val_auc_roc,val_pr_auc,val_cm_tp,val_cm_fp,val_cm_tn,val_cm_fn,val_specificity,val_sensitivity,val_cm_string,experiment_dir,training_time_seconds,augmentation_enabled
2026-03-12 12:36:21,higher_dropout,0.2910461723804474,0.9661017060279846,0.5571451783180237,0.8474576473236084,50,0.847457627118644,0.8558111380145278,0.847457627118644,0.8494079405618761,0.849624060150376,0.5488721804511278,0.3655295250482469,18.0,6.0,32.0,3.0,0.8421052631578947,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_123542,,
2026-03-12 12:37:26,model_architechture,0.3184092044830322,0.9533898234367372,0.597566545009613,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.3333333333333333,0.2796293213932074,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_123647,,
2026-03-12 12:44:18,model_architechture,0.2670363187789917,0.9703390002250672,0.767469584941864,0.8135592937469482,50,0.8135593220338984,0.8225786924939468,0.8135593220338984,0.8159430384645151,0.81265664160401,0.5739348370927317,0.3917222978721363,17.0,7.0,31.0,4.0,0.8157894736842105,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_124343,,
2026-03-12 12:49:02,baseline,0.2527445554733276,0.9703390002250672,0.7316513061523438,0.8474576473236084,50,0.847457627118644,0.8558111380145278,0.847457627118644,0.8494079405618761,0.849624060150376,0.5375939849624061,0.3880715008020224,18.0,6.0,32.0,3.0,0.8421052631578947,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_124824,,
2026-03-12 12:50:06,higher_dropout,0.3109999895095825,0.9576271176338196,0.5649198293685913,0.8644067645072937,50,0.864406779661017,0.8689511176615082,0.864406779661017,0.8656561029442386,0.862781954887218,0.5852130325814536,0.3885720967969934,18.0,5.0,33.0,3.0,0.868421052631579,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_124928,,
2026-03-12 12:51:08,model_architechture,0.2303471714258194,0.9745762944221495,0.5492913126945496,0.8644067645072937,50,0.864406779661017,0.8766899302093719,0.864406779661017,0.8665356587243102,0.8734335839598997,0.4147869674185463,0.3051352846938128,19.0,6.0,32.0,2.0,0.8421052631578947,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_125033,,
2026-03-12 12:54:18,model_architechture,0.2508966028690338,0.9745762944221495,0.6180688738822937,0.8135592937469482,50,0.8135593220338984,0.8225786924939468,0.8135593220338984,0.8159430384645151,0.81265664160401,0.5388471177944862,0.3581915909137295,17.0,7.0,31.0,4.0,0.8157894736842105,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_125342,,
2026-03-12 12:55:51,baseline,0.2853720188140869,0.9703390002250672,0.668140709400177,0.8135592937469482,50,0.8135593220338984,0.8225786924939468,0.8135593220338984,0.8159430384645151,0.81265664160401,0.3270676691729323,0.2741785058847081,17.0,7.0,31.0,4.0,0.8157894736842105,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_125512,,
2026-03-12 12:56:56,higher_dropout,0.3014611005783081,0.9703390002250672,0.6031898856163025,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.5100250626566416,0.3376192470499023,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_125617,,
2026-03-12 12:57:58,model_architechture,0.2991400957107544,0.9703390002250672,0.6739928126335144,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.1553884711779448,0.2327327172419419,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_125722,,
2026-03-12 13:05:55,model_architechture,0.2182590067386627,0.9703390002250672,0.8220624923706055,0.8474576473236084,50,0.847457627118644,0.8651376871715856,0.847457627118644,0.8502003728102477,0.8602756892230576,0.6679197994987469,0.5335161901065077,19.0,7.0,31.0,2.0,0.8157894736842105,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_130513,,
2026-03-12 13:07:16,baseline,0.2414731234312057,0.9745762944221495,0.6891546249389648,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.5401002506265663,0.3581800059019022,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_130638,,
2026-03-12 13:08:20,higher_dropout,0.2838042378425598,0.961864411830902,0.6084561347961426,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.3395989974937343,0.2790711223970298,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_130742,,
2026-03-12 13:09:30,model_architechture,0.2546086609363556,0.9745762944221495,0.880909264087677,0.8474576473236084,50,0.847457627118644,0.8651376871715856,0.847457627118644,0.8502003728102477,0.8602756892230576,0.7167919799498746,0.6153346932388379,19.0,7.0,31.0,2.0,0.8157894736842105,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_130847,,
2026-03-12 13:26:23,model_architechture,0.2709324657917022,0.9745762944221495,0.5843197703361511,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.681704260651629,0.6393132136199862,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_132547,,
